totalprice,unitprice,position,rooms,size,orientation,decoration,elevator,area,height,year,buildtype,follow,city
350,88451,阳光棕榈园三期 ,2室1厅,39.57,西南,其他,有电梯,前海,低,2006,塔楼,52,南山区
470,53252,雍翠豪园 ,3室2厅,88.26,东南,其他,有电梯,莲塘,中,2004,板塔结合,32,罗湖区
740,90255,假日湾 ,2室1厅,81.99,东南,其他,有电梯,华侨城,高,2006,板塔结合,15,南山区
480,48043,世纪春城二期 ,3室2厅,99.91,南 北,其他,无电梯,深圳北站,中,2007,板塔结合,41,龙华
560,64822,福华新村 ,3室1厅,86.39,南 北,其他,无电梯,福田中心,中,1994,板塔结合,13,福田区
505,64038,碧海富通城四期 ,2室1厅,78.86,西南,精装,有电梯,碧海,低,2011,塔楼,69,宝安
145,51823,旭飞花园 ,1室0厅,27.98,南,其他,无电梯,八卦岭,高,2000,板楼,56,福田区
565,83481,金钟大厦 ,2室1厅,67.68,南,其他,有电梯,南山中心,中,2005,板塔结合,11,南山区
1050,85331,星海名城六期 ,3室1厅,123.05,西南,简装,有电梯,前海,低,2009,板塔结合,30,南山区
225,41239,丹枫白露城东1号 ,1室0厅,54.56,东北,其他,有电梯,黄贝岭,中,2005,板塔结合,40,罗湖区
665,96377,广博星海华庭 ,2室2厅,69,西,简装,有电梯,蛇口,低,2007,板塔结合,18,南山区
1420,101183,合正荣悦 ,3室1厅,140.34,东南,精装,有电梯,黄贝岭,高,2016,板塔结合,7,罗湖区
308,73124,莲花一村 ,1室1厅,42.12,南,简装,有电梯,莲花,低,1997,板塔结合,29,福田区
378,62500,梧桐春晓花园 ,3室2厅,60.48,南 北,其他,有电梯,盐田港,中,2017,板塔结合,11,盐田区
350,36142,雅豪祥苑 ,3室2厅,96.84,东南,其他,无电梯,龙岗中心城,中,2005,板塔结合,6,龙岗
670,59261,金地梅陇镇一期 ,5室2厅,113.06,南,简装,有电梯,深圳北站,高,2008,板楼,6,龙华
285,56369,海岸时代公寓 ,1室1厅,50.56,西南,其他,有电梯,南山头,中,2010,板塔结合,45,南山区
430,51399,中海康城花园二期 ,3室2厅,83.66,南 北,其他,有电梯,大运新城,中,2012,板楼,4,龙岗
360,67139,逸湖居 ,2室1厅,53.62,东,其他,有电梯,翠竹,高,2003,板塔结合,50,罗湖区
480,49200,洪湖花园 ,3室2厅,97.56,东南,其他,有电梯,洪湖,高,1997,塔楼,1,罗湖区
236,71020,京基御景华城 ,1室1厅,33.23,东北,其他,有电梯,赤尾,高,2007,板塔结合,83,福田区
450,47740,中华花园 ,2室2厅,94.26,东南,简装,有电梯,布心,高,1997,板塔结合,0,罗湖区
588,53743,金地梅陇镇三期 ,3室2厅,109.41,东南,精装,有电梯,深圳北站,高,2010,塔楼,9,龙华
720,73447,梅林一村一区 ,3室2厅,98.03,南,精装,有电梯,梅林,高,2001,板塔结合,2,福田区
209,37959,德福花园 ,2室2厅,55.06,西南,其他,无电梯,布吉街,高,2000,板塔结合,542,龙岗
1200,86831,百仕达东郡 ,4室2厅,138.2,东北,精装,有电梯,百仕达,中,2007,板塔结合,8,罗湖区
155,72838,高发公寓 ,1室0厅,21.28,南,其他,无电梯,华侨城,中,2001,板楼,23,南山区
220,56122,白金假日公寓 ,1室1厅,39.2,东北,简装,有电梯,西乡,低,2009,塔楼,208,宝安
380,176580,竹园小区 ,1室0厅,21.52,北,其他,无电梯,竹子林,低,1995,板楼,4,福田区
1280,81591,碧海红树园 ,4室1厅,156.88,南,其他,有电梯,上下沙,高,2005,板塔结合,2,福田区
620,88609,深云村 ,3室2厅,69.97,东南,其他,有电梯,华侨城,高,2012,板塔结合,23,南山区
490,61955,佳兆业悦峰 ,3室1厅,79.09,南,精装,有电梯,坂田,低,2015,板楼,17,龙岗
440,65224,赛格绿茵阁 ,2室1厅,67.46,北,其他,有电梯,皇岗,高,2001,板塔结合,4,福田区
625,83267,碧海天家园 ,2室2厅,75.06,南,其他,有电梯,后海,中,2003,板塔结合,46,南山区
940,64814,合正中央原著 ,4室2厅,145.03,南,精装,有电梯,上塘,低,2014,板楼,17,龙华
620,77919,都市花园 ,3室2厅,79.57,北,其他,有电梯,车公庙,高,2001,板塔结合,22,福田区
325,54649,雅仕居 ,2室1厅,59.47,北,其他,有电梯,清水河,中,2003,板塔结合,6,罗湖区
163,59663,旭飞花园 ,1室1厅,27.32,南,其他,有电梯,八卦岭,低,2002,板塔结合,2,福田区
550,72397,中旅广场 ,2室1厅,75.97,南,其他,无电梯,华侨城,中,1999,板楼,46,南山区
650,71696,绿景蓝湾半岛 ,3室2厅,90.66,东南,其他,有电梯,沙尾,低,2005,塔楼,72,福田区
365,47725,比华利山庄 ,3室1厅,76.48,南,简装,无电梯,布心,中,1998,板塔结合,8,罗湖区
290,65849,金地上塘道一期 ,1室1厅,44.04,北,其他,有电梯,上塘,高,2012,板楼,25,龙华
540,65870,润城花园 ,2室2厅,81.98,南,其他,有电梯,西丽,低,2006,塔楼,61,南山区
396,44640,金安大厦 ,3室1厅,88.71,东南,其他,有电梯,黄贝岭,中,1997,塔楼,3,罗湖区
812,71022,金地海景翠堤湾 ,3室2厅,114.33,东南,其他,有电梯,沙尾,低,2004,板塔结合,34,福田区
920,68067,百仕达花园一期 ,3室1厅,135.16,西南,其他,有电梯,百仕达,中,2005,板塔结合,13,罗湖区
520,64959,碧海富通城四期 ,2室2厅,80.05,南,精装,有电梯,碧海,高,2011,板楼,7,宝安
305,36475,半岛苑 ,3室1厅,83.62,南,其他,无电梯,石芽岭,高,2002,板塔结合,64,龙岗
500,61706,金海华府 ,3室1厅,81.03,西北,精装,有电梯,西乡,中,2011,板塔结合,54,宝安
655,54552,中信领航 ,4室2厅,120.07,东南,其他,有电梯,西乡,中,2015,板塔结合,24,宝安
470,73095,皇御苑二期 ,2室2厅,64.3,南,精装,有电梯,皇岗,高,2005,板塔结合,57,福田区
113,41651,和亨中心广场 ,1室0厅,27.13,西,其他,有电梯,盐田港,高,2009,板塔结合,6,盐田区
606,59018,中南花园 ,4室1厅,102.68,东北,精装,有电梯,翻身,低,2004,板塔结合,45,宝安
384,54024,汇鑫花园一期,2室1厅,71.08,西北,其他,有电梯,黄贝岭,低,2004,板塔结合,35,罗湖区
330,43375,桦润馨居 ,2室2厅,76.08,南,精装,无电梯,龙华中心,高,2005,板塔结合,64,龙华
350,70366,合正汇一城 ,1室2厅,49.74,东南,其他,有电梯,西乡,高,2014,板塔结合,9,宝安
595,66273,卓越皇后道 ,3室2厅,89.78,南,其他,有电梯,上塘,中,2017,板楼,19,龙华
665,63021,星海名城一期四组团 ,3室2厅,105.52,东北,其他,有电梯,前海,低,2003,板塔结合,54,南山区
870,36877,深业紫麟山花园 ,6室2厅,235.92,东南,毛坯,有电梯,龙岗中心城,21层2011年建板,2013,板楼,42,龙岗
1018,67115,益田名园 ,4室2厅,151.68,南,精装,有电梯,石夏片区,低,2001,板塔结合,46,福田区
530,61137,溪山 ,3室2厅,86.69,南,精装,有电梯,深圳北站,高,2012,板塔结合,11,龙华
485,72616,桐林公寓 ,3室1厅,66.79,西北,其他,有电梯,华强南,高,2014,板塔结合,11,福田区
320,55153,城市天地广场 ,2室2厅,58.02,东,其他,有电梯,万象城,中,2007,板塔结合,35,罗湖区
580,55222,鹏兴花园二期 ,3室2厅,105.03,北,简装,有电梯,莲塘,中,2002,板塔结合,29,罗湖区
800,91408,中泰天成南山一品 ,4室2厅,87.52,西南,其他,有电梯,南山中心,高,2014,板塔结合,24,南山区
520,47632,锦绣江南二期 ,3室2厅,109.17,南,其他,无电梯,深圳北站,中,2006,板楼,7,龙华
420,53428,世纪春城三期 ,2室2厅,78.61,北,简装,有电梯,深圳北站,低,2009,板塔结合,28,龙华
730,94376,中海阳光玫瑰园 ,3室1厅,77.35,东北,其他,有电梯,前海,低,2011,塔楼,27,南山区
550,89213,天健世纪花园 ,1室2厅,61.65,北,简装,有电梯,莲花,低,2005,板塔结合,54,福田区
800,88603,彩田村 ,3室2厅,90.29,东南,精装,有电梯,莲花,低,2004,塔楼,7,福田区
510,70657,龙泰轩 ,2室2厅,72.18,南,其他,有电梯,南山中心,中,2003,板塔结合,102,南山区
450,39929,泰华大厦 ,4室2厅,112.7,东南,其他,有电梯,新安,中,1998,板塔结合,17,宝安
1280,101034,天健世纪花园 ,3室2厅,126.69,南,简装,有电梯,莲花,中,2005,板塔结合,4,福田区
315,38256,华浩源A区 ,2室1厅,82.34,南,其他,有电梯,石芽岭,中,2009,板楼,112,龙岗
620,79845,万托家园 ,3室1厅,77.65,南,精装,有电梯,景田,高,2005,塔楼,62,福田区
530,60057,怡然天地居 ,3室2厅,88.25,东北,其他,无电梯,西丽,中,2006,板楼,5,南山区
430,56423,金地梅陇镇一期 ,2室2厅,76.21,南,其他,有电梯,深圳北站,低,2008,板楼,9,龙华
820,78431,东方花园桂花苑 ,2室1厅,104.55,东南,其他,有电梯,华侨城,高,1996,板塔结合,14,南山区
600,69792,塘朗城广场东区 ,2室2厅,85.97,南,其他,有电梯,大学城,高,2017,板楼,1,南山区
780,50378,万科翰邻城 ,5室2厅,154.83,南 北,其他,有电梯,龙岗中心城,高,2013,塔楼,29,龙岗
350,52021,怡泰大厦 ,2室1厅,67.28,东,其他,有电梯,黄贝岭,中,2006,板塔结合,7,罗湖区
206,57558,都心名苑 ,1室1厅,35.79,南,精装,有电梯,螺岭,高,2008,板塔结合,102,罗湖区
298,47077,潜龙花园 ,2室1厅,63.3,东,简装,有电梯,民治,低,1999,板塔结合,133,龙华
185,43285,花样年花港家园 ,1室1厅,42.74,东北,其他,有电梯,盐田港,低,2010,塔楼,38,盐田区
730,79201,星海名城一期六组团 ,3室1厅,92.17,西南 东北,其他,有电梯,前海,低,2003,板塔结合,35,南山区
300,59916,祥云天都世纪大厦 ,1室1厅,50.07,西北,其他,有电梯,新洲,中,2009,塔楼,43,福田区
550,64851,金地梅陇镇三期 ,3室2厅,84.81,西,其他,无电梯,深圳北站,中,2010,板楼,8,龙华
345,57034,锦上花家园 ,2室1厅,60.49,西北,其他,有电梯,黄贝岭,低,2005,板塔结合,29,罗湖区
660,50746,松泉山庄 ,3室1厅,130.06,南,其他,有电梯,布心,中,2000,板塔结合,5,罗湖区
880,76682,星海名城二期八组团 ,3室2厅,114.76,西,其他,有电梯,前海,高,2004,板塔结合,9,南山区
488,56397,润华苑 ,3室1厅,86.53,东 东南,精装,有电梯,梅林,中,2005,板塔结合,80,福田区
820,84510,麒麟花园B区 ,3室2厅,97.03,南,其他,无电梯,南山头,高,2000,板塔结合,2,南山区
580,66354,英达钰龙园 ,3室2厅,87.41,东北,简装,有电梯,南山头,高,2006,塔楼,27,南山区
480,54397,棕榈湾 ,2室1厅,88.24,东南,精装,有电梯,沙头角,中,2005,板塔结合,23,盐田区
548,72296,松茂御龙湾 ,2室2厅,75.8,东南,毛坯,有电梯,碧海,高,2018,板塔结合,13,宝安
470,53258,梧桐春晓花园 ,3室2厅,88.25,南,其他,有电梯,盐田港,低,2017,板塔结合,15,盐田区
445,57044,众孚大厦 ,2室2厅,78.01,南,其他,有电梯,石夏片区,高,2004,板塔结合,343,福田区
520,70119,东组团 ,2室2厅,74.16,南,其他,无电梯,华侨城,高,1989,板塔结合,0,南山区
410,59654,雍翠华府 ,2室2厅,68.73,东南,其他,有电梯,布心,高,2006,板塔结合,28,罗湖区
245,68340,瑞思中心 ,1室0厅,35.85,南,其他,有电梯,华侨城,低,2010,板塔结合,33,南山区
395,53778,世纪春城四期 ,2室2厅,73.45,南,精装,有电梯,深圳北站,中,2010,板塔结合,21,龙华
1270,81909,幸福海岸二期 ,4室2厅,155.05,东南,毛坯,有电梯,宝安中心,中,2010,塔楼,0,宝安
670,57089,中南花园 ,3室2厅,117.36,东北,简装,有电梯,翻身,中,2004,板塔结合,32,宝安
380,62469,联城美园 ,2室1厅,60.83,东,其他,有电梯,春风路,高,2008,板塔结合,16,罗湖区
240,85288,缤纷时代家园 ,1室0厅,28.14,西南,其他,有电梯,螺岭,中,2006,板塔结合,15,罗湖区
970,62275,卓越皇后道 ,5室2厅,155.76,南,精装,有电梯,上塘,低,2017,板楼,12,龙华
550,67893,新天CBC ,2室1厅,81.01,南,其他,有电梯,石夏片区,高,2016,塔楼,5,福田区
1320,126765,后海公馆 ,3室2厅,104.13,东南 西南,其他,有电梯,蛇口,低,2010,板塔结合,11,南山区
276,70069,润恒大厦 ,1室1厅,39.39,东南,其他,有电梯,福田中心,低,2006,塔楼,24,福田区
250,57432,旭飞花园 ,1室1厅,43.53,北,其他,有电梯,八卦岭,低,2002,板塔结合,82,福田区
465,59455,阳光海景豪苑 ,2室1厅,78.21,东北,其他,有电梯,科技园,低,2004,塔楼,58,南山区
560,57756,益田村 ,3室2厅,96.96,东北,其他,有电梯,石夏片区,中,2004,板塔结合,15,福田区
285,36324,九号小区 ,2室1厅,78.46,南,其他,无电梯,盐田港,低,1996,板楼,1,盐田区
480,67368,蓝馨苑 ,3室2厅,71.25,南,精装,有电梯,黄贝岭,低,2008,板塔结合,9,罗湖区
270,41757,东部翠海轩 ,2室1厅,64.66,北,其他,有电梯,沙头角,低,2009,板塔结合,16,盐田区
2370,144442,半岛城邦花园一期 ,4室2厅,164.08,东南,精装,有电梯,蛇口,中,2008,板塔结合,7,南山区
360,33847,东方明珠城 ,4室2厅,106.36,南,其他,有电梯,龙岗中心城,中,2009,板塔结合,37,龙岗
310,70890,凤凰印象 ,1室1厅,43.73,北,其他,有电梯,螺岭,低,2013,板塔结合,8,罗湖区
295,37642,帝景峰 ,3室2厅,78.37,东南,其他,有电梯,布吉大芬,中,2002,板塔结合,99,龙岗
395,42427,香林玫瑰花园 ,3室2厅,93.1,南,精装,有电梯,龙岗中心城,低,2006,板塔结合,27,龙岗
300,68618,五洲星苑 ,1室0厅,43.72,东,其他,有电梯,景田,中,2008,塔楼,16,福田区
500,66216,佳兆业上品雅园 ,2室1厅,75.51,南,精装,有电梯,坂田,高,2012,塔楼,4,龙岗
990,66887,万科城三期 ,4室2厅,148.01,南,精装,无电梯,坂田,低,2006,板塔结合,52,龙岗
445,46891,海关草埔生活区 ,3室2厅,94.9,南 北,其他,无电梯,布心,高,2001,板塔结合,6,罗湖区
300,37570,城龙花园 ,2室2厅,79.85,南,其他,无电梯,龙岗中心城,中,2001,板塔结合,9,龙岗
925,59755,四季御园 ,4室1厅,154.8,东北,其他,有电梯,莲塘,高,2017,板塔结合,2,罗湖区
455,44621,美丽365花园 ,3室1厅,101.97,东北,其他,有电梯,龙华中心,低,2005,板塔结合,37,龙华
305,52622,青年城邦园 ,2室2厅,57.96,东南,简装,有电梯,龙华中心,中,2008,板塔结合,85,龙华
435,54587,桃源居十一区 ,2室1厅,79.69,南,其他,有电梯,桃源居,中,2010,塔楼,9,宝安
750,80051,信和自由广场 ,3室2厅,93.69,东南,其他,有电梯,后海,中,2008,板塔结合,9,南山区
680,123907,麒麟花园A区 ,2室1厅,54.88,西北,其他,有电梯,南山头,中,2006,板塔结合,21,南山区
830,70632,益田花园二期 ,4室1厅,117.51,北,其他,有电梯,皇岗,高,2003,板塔结合,12,福田区
430,39395,新秀苑 ,3室2厅,109.15,东南,精装,有电梯,横岗,中,2005,板塔结合,1,龙岗
510,50964,艺丰花园C区 ,5室2厅,100.07,北,简装,无电梯,梅林,低,2002,板塔结合,29,福田区
600,60600,桐景花园 ,3室2厅,99.01,东南,精装,有电梯,莲塘,高,2004,板塔结合,13,罗湖区
1540,111023,阳光带海滨城一期 ,3室2厅,138.71,东南,其他,有电梯,科技园,低,2005,塔楼,61,南山区
459,45799,滢水山庄 ,3室1厅,100.22,南,简装,无电梯,民治,低,2000,板塔结合,8,龙华
1520,112760,金地香蜜山 ,3室2厅,134.8,南 北,其他,有电梯,香蜜湖,中,2006,板塔结合,4,福田区
560,47305,泰华明珠 ,4室1厅,118.38,东北,其他,有电梯,西乡,高,2005,塔楼,9,宝安
570,71500,国都高尔夫花园二期 ,2室2厅,79.72,南,其他,有电梯,车公庙,中,2002,板塔结合,10,福田区
230,58569,新天地名居 ,1室1厅,39.27,东南,其他,有电梯,黄贝岭,中,2007,板塔结合,48,罗湖区
360,84112,英达钰龙园 ,1室1厅,42.8,西南,其他,有电梯,南山头,中,2006,板塔结合,2,南山区
2120,148324,恒裕滨城一期 ,3室2厅,142.93,东南,精装,有电梯,深圳湾,高,2016,板塔结合,30,南山区
355,55193,世纪广场 ,2室2厅,64.32,东北,简装,有电梯,南山中心,中,2000,板塔结合,208,南山区
910,79117,泰华阳光海小区 ,3室1厅,115.02,南,其他,有电梯,碧海,低,2010,板塔结合,8,宝安
328,87537,侨城豪苑二期 ,1室1厅,37.47,东,其他,有电梯,白石洲,低,2005,塔楼,16,南山区
156,49555,鹏盛村 ,1室0厅,31.48,北,简装,无电梯,八卦岭,高,1994,板塔结合,15,福田区
595,68954,中粮锦云 ,3室2厅,86.29,东南 西北,精装,有电梯,西乡,低,2014,板塔结合,,宝安
280,40486,万象天成 ,2室1厅,69.16,东南,其他,有电梯,龙岗中心城,高,2012,板塔结合,302,龙岗
110,52133,旭飞华天苑 ,1室0厅,21.1,东南,其他,有电梯,清水河,低,2000,板塔结合,62,罗湖区
555,54967,皇御苑一期 ,3室1厅,100.97,东南,精装,有电梯,皇岗,低,2003,板塔结合,24,福田区
365,90369,南光城市花园 ,2室1厅,40.39,东,其他,有电梯,南山中心,低,2011,板塔结合,17,南山区
175,50331,鸿翔花园 ,1室0厅,34.77,北,精装,有电梯,地王,中,2008,板塔结合,127,罗湖区
680,68742,福昌苑 ,3室2厅,98.92,北,其他,有电梯,新洲,低,2001,板塔结合,8,福田区
278,53349,八十步海寓 ,2室1厅,52.11,南,毛坯,有电梯,梅沙,中,2014,板塔结合,0,盐田区
1400,90160,世纪村二期 ,4室2厅,155.28,西南,其他,有电梯,红树湾,高,2004,塔楼,34,南山区
320,55115,财富港大厦 ,2室1厅,58.06,东北,其他,有电梯,西乡,高,2012,板楼,67,宝安
310,40109,赛龙豪轩 ,2室2厅,77.29,东南,其他,无电梯,龙华中心,高,2003,板塔结合,25,龙华
1000,89799,科苑学里 ,3室1厅,111.36,南,其他,有电梯,科技园,高,2007,板塔结合,14,南山区
420,76364,紫竹园 ,2室1厅,55,南,其他,无电梯,蛇口,高,1990,板塔结合,13,南山区
490,42424,文汇花园 ,4室2厅,115.5,西南,简装,无电梯,新安,中,1995,板塔结合,17,宝安
310,75610,嘉洲富苑 ,2室1厅,41,西,其他,有电梯,新洲,低,2014,板塔结合,48,福田区
720,90875,蔚蓝海岸1期 ,3室2厅,79.23,东北,其他,有电梯,后海,中,2002,塔楼,22,南山区
315,49976,云景豪园 ,2室1厅,63.03,北,精装,有电梯,春风路,高,2004,板塔结合,191,罗湖区
320,42729,德福花园 ,3室1厅,74.89,西南 西,其他,无电梯,布吉街,低,2000,板塔结合,36,龙岗
365,60511,TCL雅馨居 ,2室1厅,60.32,南,精装,有电梯,地王,高,2004,塔楼,9,罗湖区
800,76321,山水情家园 ,3室1厅,104.82,南,其他,有电梯,前海,中,2003,板塔结合,28,南山区
1010,71953,泰华阳光海小区 ,5室2厅,140.37,南,精装,有电梯,碧海,高,2010,板塔结合,85,宝安
188,45488,东部阳光 ,1室1厅,41.33,东南,其他,有电梯,沙头角,高,2002,板塔结合,15,盐田区
1020,88842,天泽花园 ,3室2厅,114.81,南 北,精装,有电梯,皇岗,高,2001,板塔结合,64,福田区
1300,91549,云顶翠峰 ,4室1厅,142,南,其他,有电梯,皇岗,中,2009,板塔结合,1,福田区
340,39789,绿茵华庭 ,3室1厅,85.45,南,精装,无电梯,龙华中心,高,2004,板塔结合,59,龙华
600,39450,雕塑家园 ,3室3厅,152.09,南,简装,有电梯,梅林,高,2004,塔楼,51,福田区
388,47497,桂芳园六期 ,3室2厅,81.69,西南,其他,有电梯,布吉大芬,低,2007,板塔结合,75,龙岗
1210,58846,新锦安雅园三期 ,5室2厅,205.62,东南,精装,有电梯,翻身,高,2007,板塔结合,38,宝安
1020,117661,半岛城邦花园一期 ,2室2厅,86.69,东北,精装,有电梯,蛇口,高,2008,塔楼,5,南山区
338,83581,金丽豪苑 ,1室1厅,40.44,北,精装,有电梯,翠竹,中,2002,板塔结合,33,罗湖区
145,39553,森雅谷润筑园 ,1室0厅,36.66,西北 东北,其他,有电梯,大运新城,高,2012,塔楼,205,龙岗
300,46577,怡康家园 ,3室1厅,64.41,西南,其他,有电梯,布吉大芬,高,2007,板塔结合,121,龙岗
160,51847,碧桐湾 ,1室1厅,30.86,南,其他,有电梯,沙头角,高,2006,板塔结合,10,盐田区
